bpm	152
68	0.3	5	0	5	0	1	1	
68	0.3	5	1	5	5	0	1	
68	0.3	5	0	5	0	1	1	
68	0.3	5	1	5	5	0	1	
69	0.3	5	0	5	0	1	1	
69	0.3	5	1	5	5	0	1	
69	0.3	5	0	5	0	1	1	
69	0.3	5	1	5	5	0	1	
70	0.3	8	0	5	0	1	1	
70	0.3	5	1	5	5	0	1	
70	0.3	5	0	5	0	1	1	
70	0.3	5	1	5	5	0	1	
71	0.3	5	0	5	0	1	1	
71	0.3	5	1	5	5	0	1	
71	0.3	5	0	5	0	1	1	
71	0.3	5	1	5	5	0	1	
72	0.3	5	0	5	0	1	1	
72	0.3	5	1	5	5	0	1	
72	0.3	5	0	5	0	1	1	
72	0.3	5	1	5	5	0	1	
73	0.3	5	0	5	0	1	1	
73	0.3	5	1	5	5	0	1	
73	0.3	5	0	5	0	1	1	
73	0.3	5	1	5	5	0	1	
74	0.3	8	0	5	0	1	1	
74	0.3	5	1	5	5	0	1	
74	0.3	5	0	5	0	1	1	
74	0.3	5	1	5	5	0	1	
75	0.3	5	0	5	0	1	1	
75	0.3	5	1	5	5	0	1	
75	0.3	5	0	5	0	1	1	
75	0.3	5	1	5	5	0	1	
76	0.3	5	0	5	0	1	1	
76	0.3	5	1	5	5	0	1	
76	0.3	5	0	5	0	1	1	
76	0.3	5	1	5	5	0	1	
77	0.3	5	0	5	0	1	1	
77	0.3	5	1	5	5	0	1	
77	0.3	5	0	5	0	1	1	
77	0.3	5	1	5	5	0	1	
78	0.3	8	0	5	0	1	1	
78	0.3	5	1	5	5	0	1	
78	0.3	5	0	5	0	1	1	
78	0.3	5	1	5	5	0	1	
79	0.3	5	0	5	0	1	1	
79	0.3	5	1	5	5	0	1	
79	0.3	5	0	5	0	1	1	
79	0.3	5	1	5	5	0	1	
80	0.3	5	0	5	0	1	1	
80	0.3	5	1	5	5	0	1	
80	0.3	5	0	5	0	1	1	
80	0.3	5	1	5	5	0	1	
81	0.3	0	0	0	0	1	0	
81	0.15	8	1	5	5	0	0	
81	0.15	0	0	0	0	0	0	
81	0.15	0	0	0	0	0	0	
81	0.15	0	0	0	0	0	0	
81	0.15	0	0	0	0	0	0	
81	0.15	0	0	0	0	0	0	
82	0.3	8	0	5	0	1	1	
82	0.3	5	1	5	5	0	1	
82	0.3	5	0	5	0	1	1	
82	0.3	5	1	5	5	0	1	
83	0.3	5	0	5	0	1	1	
83	0.3	5	1	5	5	0	1	
83	0.3	5	0	5	0	1	1	
83	0.3	5	1	5	5	0	1	
84	0.3	5	0	5	0	1	1	
84	0.3	5	1	5	5	0	1	
84	0.3	5	0	5	0	1	1	
84	0.3	5	1	5	5	0	1	
85	0.3	5	0	5	0	1	1	
85	0.3	5	1	5	5	0	1	
85	0.3	5	0	5	0	1	1	
85	0.3	5	1	5	5	0	1	
86	0.3	8	0	5	0	1	1	
86	0.3	5	1	5	5	0	1	
86	0.3	5	0	5	0	1	1	
86	0.3	5	1	5	5	0	1	
