bpm	107
33	0.150	0	0	0	0	0	0	
33	0.300	3	1	5	2	0	0	
33	0.300	0	0	0	0	1	0	
33	0.300	3	1	5	2	0	0	
34	0.300	0	0	0	0	1	1	
34	0.300	2	5	5	5	0	1	
34	0.300	0	0	0	0	1	1	
34	0.300	2	5	5	5	0	1	
34	0.300	0	0	0	0	1	1	
34	0.300	2	5	5	5	0	1	
34	0.150	2	0	5	0	0	1	
34	0.150	0	0	0	0	1	1	
34	0.150	2	0	5	0	0	1	
34	0.150	2	5	5	5	0	1	
35	0.300	7	0	5	0	1	0	
35	0.300	0	3	0	5	0	0	
35	0.150	2	0	5	0	0	0	
35	0.150	0	2	0	5	1	0	
35	0.300	2	0	5	0	0	0	
35	0.150	0	0	0	0	1	0	
35	0.150	7	1	5	5	0	0	
35	0.450	7	1	5	5	0	0	
35	0.150	0	0	0	0	0	0	
35	0.150	2	0	5	0	0	0	
35	0.150	2	3	5	5	0	0	
36	0.300	7	0	5	0	1	0	
36	0.300	0	3	0	5	0	0	
36	0.150	2	0	5	0	0	0	
36	0.150	0	2	0	5	1	0	
36	0.300	2	0	5	0	0	0	
36	0.150	0	0	0	0	1	0	
36	0.150	7	1	5	5	0	0	
36	0.450	7	1	5	5	0	0	
36	0.150	0	0	0	0	0	0	
36	0.150	2	0	5	0	0	0	
36	0.150	2	3	5	5	0	0	
37	0.300	0	0	0	0	1	0	
37	0.600	7	8	5	0	1	0	
37	0.600	0	0	0	0	1	0	
37	0.600	7	8	5	0	1	0	
38	0.600	5	1	5	2	1	0	
38	0.300	5	1	5	5	0	0	
38	0.300	5	1	5	2	1	0	
38	0.300	5	1	5	5	0	0	
38	0.300	3	0	5	0	1	0	
38	0.300	0	3	0	5	1	0	
38	0.300	1	1	5	5	0	0	
39	0.600	8	0	5	0	1	0	
39	0.300	5	1	5	5	0	0	
39	0.300	5	0	5	0	1	0	
39	0.300	5	1	5	5	0	0	
39	0.150	0	0	0	0	1	0	
39	0.150	5	0	5	0	0	0	
39	0.150	0	0	0	0	1	0	
39	0.150	5	1	5	5	0	0	
39	0.300	5	0	5	0	1	0	
39	0.300	5	1	5	5	0	0	
40	0.300	5	0	5	0	1	0	
40	0.300	5	1	5	5	0	0	
40	0.300	5	0	5	0	1	0	
40	0.300	5	1	5	5	0	0	
40	0.150	0	0	0	0	1	0	
40	0.150	5	0	5	0	0	0	
40	0.150	0	0	0	0	1	0	
40	0.150	5	1	5	5	0	0	
40	0.300	5	0	5	0	1	0	
40	0.300	5	1	5	5	0	0	
41	0.300	5	0	5	0	1	0	
41	0.300	5	1	5	5	0	0	
41	0.300	5	0	5	0	1	0	
